166,360.076096,62.816738,62.688685,4.008908
167,491.681370,90.773228,90.684660,4.008908
168,596.881120,110.236972,110.164054,4.008908
169,486.306768,84.006884,83.911175,4.008908
170,459.568560,85.351898,85.257699,4.008908
171,501.647569,89.821959,89.732452,4.008908
172,472.773535,86.025508,85.932047,4.008908
173,395.557980,71.100335,70.987226,4.008908
174,383.927095,69.273355,69.157258,4.008908
175,486.382525,86.571076,86.478204,4.008908
176,677.082291,120.311823,120.245015,4.008908
177,511.820819,89.970926,89.881567,4.008908
178,523.091089,94.240037,94.154730,4.008908
179,538.851418,96.650431,96.567254,4.008908
180,582.242784,105.374060,105.297774,4.008908
181,480.010236,84.679324,84.584376,4.008908
182,429.739580,77.030779,76.926391,4.008908
183,539.051064,102.506227,102.427805,4.008908
184,891.326052,170.973064,170.926058,4.008908
185,742.611959,135.210314,135.150870,4.008908
186,756.763854,136.717299,136.658510,4.008908
187,849.668178,149.146155,149.092267,4.008908
188,792.248636,138.478028,138.419987,4.008908
189,662.327793,117.130222,117.061598,4.008908
190,594.369172,106.715702,106.640376,4.008908
191,601.142843,110.733476,110.660884,4.008908
192,499.457795,86.850715,86.758142,4.008908
193,469.921093,82.384775,82.287179,4.008908
194,435.033409,71.842114,71.730175,4.008908
195,486.105804,83.939067,83.843280,4.008908
196,469.967482,83.155934,83.059244,4.008908
197,472.526174,86.225981,86.132738,4.008908
198,457.690417,78.348067,78.245436,4.008908
199,491.182867,90.092559,90.003321,4.008908
200,549.402205,94.536759,94.451720,4.008908
201,515.283014,83.840804,83.744905,4.008908
202,495.769079,78.758951,78.656856,4.008908
203,470.332858,80.353432,80.253366,4.008908
204,469.904896,79.526568,79.425460,4.008908
205,421.781749,70.398505,70.284267,4.008908
206,384.165041,62.979282,62.851560,4.008908
207,480.816691,82.813011,82.715920,4.008908
208,603.699257,106.893911,106.818710,4.008908
209,546.911409,88.702192,88.611554,4.008908
210,548.871513,92.019939,91.932572,4.008908
211,514.313857,88.667116,88.576443,4.008908
212,501.899322,87.797864,87.706292,4.008908
213,412.662183,72.622775,72.512041,4.008908
214,395.267831,67.224731,67.105090,4.008908
215,498.879581,89.310425,89.220405,4.008908
216,605.568264,111.555019,111.482963,4.008908
217,595.886800,100.287829,100.207671,4.008908
218,591.436537,103.451090,103.373385,4.008908
219,507.082706,87.246739,87.154588,4.008908
220,480.549449,83.067319,82.970526,4.008908
221,406.864240,70.772795,70.659162,4.008908
222,402.503467,67.428613,67.309335,4.008908
223,509.444271,87.596476,87.504693,4.008908
224,662.952522,118.146957,118.078924,4.008908
225,616.332203,106.661029,106.585664,4.008908
226,584.958551,104.152718,104.075537,4.008908
227,527.445662,93.794156,93.708443,4.008908
228,503.139246,87.224581,87.132406,4.008908
229,442.285680,74.869982,74.762577,4.008908
230,395.198361,68.833150,68.716309,4.008908
231,521.971863,89.566177,89.476415,4.008908
232,638.775721,112.598050,112.526661,4.008908
233,587.046750,100.990991,100.911392,4.008908
234,560.337555,95.456106,95.371887,4.008908
235,529.948997,98.206923,98.125065,4.008908
236,491.914899,86.888428,86.795896,4.008908
237,433.991500,71.467269,71.354742,4.008908
238,417.868158,73.058378,72.948305,4.008908
239,459.682576,80.843014,80.743554,4.008908
240,596.186110,99.981060,99.900656,4.008908
241,556.564330,97.813837,97.731650,4.008908
242,567.098301,101.753007,101.674004,4.008908
243,464.214549,81.810522,81.712240,4.008908
244,482.372725,83.313924,83.217418,4.008908
245,456.550073,79.710297,79.609423,4.008908
246,415.992529,71.367060,71.254375,4.008908
247,483.349538,86.209867,86.116606,4.008908
248,667.473040,131.249613,131.188375,4.008908
249,598.842717,108.185377,108.111075,4.008908
250,595.588148,107.710697,107.636067,4.008908
251,545.466737,101.772746,101.693758,4.008908
252,572.455033,104.226008,104.148881,4.008908
253,521.684894,92.818487,92.731873,4.008908
254,533.729045,108.706525,108.632579,4.008908
255,554.155814,106.749471,106.674169,4.008908
